,alg,fun,dim,inst,run,fit,fungroup,logscore
555,PSO,1,20,8,1,1e-08,1,0.0
556,PSO,1,20,8,2,1e-08,1,0.0
557,PSO,1,20,8,3,1e-08,1,0.0
558,PSO,1,20,8,4,1e-08,1,0.0
559,PSO,1,20,8,5,1e-08,1,0.0
560,PSO,1,20,8,6,1e-08,1,0.0
561,PSO,1,20,8,7,1e-08,1,0.0
562,PSO,1,20,8,8,1e-08,1,0.0
563,PSO,1,20,8,9,1e-08,1,0.0
564,PSO,1,20,8,10,1e-08,1,0.0
565,PSO,1,20,8,11,1e-08,1,0.0
566,PSO,1,20,8,12,1e-08,1,0.0
567,PSO,1,20,8,13,1e-08,1,0.0
568,PSO,1,20,8,14,1e-08,1,0.0
569,PSO,1,20,8,15,1e-08,1,0.0
570,PSO,1,20,9,1,1e-08,1,0.0
571,PSO,1,20,9,2,1e-08,1,0.0
572,PSO,1,20,9,3,1e-08,1,0.0
573,PSO,1,20,9,4,1e-08,1,0.0
574,PSO,1,20,9,5,1e-08,1,0.0
575,PSO,1,20,9,6,1e-08,1,0.0
576,PSO,1,20,9,7,1e-08,1,0.0
577,PSO,1,20,9,8,1e-08,1,0.0
578,PSO,1,20,9,9,1e-08,1,0.0
579,PSO,1,20,9,10,1e-08,1,0.0
580,PSO,1,20,9,11,1e-08,1,0.0
581,PSO,1,20,9,12,1e-08,1,0.0
582,PSO,1,20,9,13,1e-08,1,0.0
583,PSO,1,20,9,14,1e-08,1,0.0
584,PSO,1,20,9,15,1e-08,1,0.0
585,PSO,1,20,10,1,1e-08,1,0.0
586,PSO,1,20,10,2,1e-08,1,0.0
587,PSO,1,20,10,3,1e-08,1,0.0
588,PSO,1,20,10,4,1e-08,1,0.0
589,PSO,1,20,10,5,1e-08,1,0.0
590,PSO,1,20,10,6,1e-08,1,0.0
591,PSO,1,20,10,7,1e-08,1,0.0
592,PSO,1,20,10,8,1e-08,1,0.0
593,PSO,1,20,10,9,1e-08,1,0.0
594,PSO,1,20,10,10,1e-08,1,0.0
595,PSO,1,20,10,11,1e-08,1,0.0
596,PSO,1,20,10,12,1e-08,1,0.0
597,PSO,1,20,10,13,1e-08,1,0.0
598,PSO,1,20,10,14,1e-08,1,0.0
599,PSO,1,20,10,15,1e-08,1,0.0
600,PSO,1,20,11,1,1e-08,1,0.0
601,PSO,1,20,11,2,1e-08,1,0.0
602,PSO,1,20,11,3,1e-08,1,0.0
603,PSO,1,20,11,4,1e-08,1,0.0
604,PSO,1,20,11,5,1e-08,1,0.0
605,PSO,1,20,11,6,1e-08,1,0.0
606,PSO,1,20,11,7,1e-08,1,0.0
607,PSO,1,20,11,8,1e-08,1,0.0
608,PSO,1,20,11,9,1e-08,1,0.0
609,PSO,1,20,11,10,1e-08,1,0.0
610,PSO,1,20,11,11,1e-08,1,0.0
611,PSO,1,20,11,12,1e-08,1,0.0
612,PSO,1,20,11,13,1e-08,1,0.0
613,PSO,1,20,11,14,1e-08,1,0.0
614,PSO,1,20,11,15,1e-08,1,0.0
615,PSO,1,20,12,1,1e-08,1,0.0
616,PSO,1,20,12,2,1e-08,1,0.0
617,PSO,1,20,12,3,1e-08,1,0.0
618,PSO,1,20,12,4,1e-08,1,0.0
619,PSO,1,20,12,5,1e-08,1,0.0
620,PSO,1,20,12,6,1e-08,1,0.0
621,PSO,1,20,12,7,1e-08,1,0.0
622,PSO,1,20,12,8,1e-08,1,0.0
623,PSO,1,20,12,9,1e-08,1,0.0
624,PSO,1,20,12,10,1e-08,1,0.0
625,PSO,1,20,12,11,1e-08,1,0.0
626,PSO,1,20,12,12,1e-08,1,0.0
627,PSO,1,20,12,13,1e-08,1,0.0
628,PSO,1,20,12,14,1e-08,1,0.0
629,PSO,1,20,12,15,1e-08,1,0.0
630,PSO,1,20,13,1,1e-08,1,0.0
631,PSO,1,20,13,2,1e-08,1,0.0
632,PSO,1,20,13,3,1e-08,1,0.0
633,PSO,1,20,13,4,1e-08,1,0.0
634,PSO,1,20,13,5,1e-08,1,0.0
635,PSO,1,20,13,6,1e-08,1,0.0
636,PSO,1,20,13,7,1e-08,1,0.0
637,PSO,1,20,13,8,1e-08,1,0.0
638,PSO,1,20,13,9,1e-08,1,0.0
639,PSO,1,20,13,10,1e-08,1,0.0
640,PSO,1,20,13,11,1e-08,1,0.0
641,PSO,1,20,13,12,1e-08,1,0.0
642,PSO,1,20,13,13,1e-08,1,0.0
643,PSO,1,20,13,14,1e-08,1,0.0
644,PSO,1,20,13,15,1e-08,1,0.0
645,PSO,1,20,14,1,1e-08,1,0.0
646,PSO,1,20,14,2,1e-08,1,0.0
647,PSO,1,20,14,3,1e-08,1,0.0
648,PSO,1,20,14,4,1e-08,1,0.0
649,PSO,1,20,14,5,1e-08,1,0.0
650,PSO,1,20,14,6,1e-08,1,0.0
651,PSO,1,20,14,7,1e-08,1,0.0
652,PSO,1,20,14,8,1e-08,1,0.0
653,PSO,1,20,14,9,1e-08,1,0.0
654,PSO,1,20,14,10,1e-08,1,0.0
655,PSO,1,20,14,11,1e-08,1,0.0
656,PSO,1,20,14,12,1e-08,1,0.0
657,PSO,1,20,14,13,1e-08,1,0.0
658,PSO,1,20,14,14,1e-08,1,0.0
659,PSO,1,20,14,15,1e-08,1,0.0
660,PSO,1,20,15,1,1e-08,1,0.0
661,PSO,1,20,15,2,1e-08,1,0.0
662,PSO,1,20,15,3,1e-08,1,0.0
663,PSO,1,20,15,4,1e-08,1,0.0
664,PSO,1,20,15,5,1e-08,1,0.0
665,PSO,1,20,15,6,1e-08,1,0.0
666,PSO,1,20,15,7,1e-08,1,0.0
667,PSO,1,20,15,8,1e-08,1,0.0
668,PSO,1,20,15,9,1e-08,1,0.0
669,PSO,1,20,15,10,1e-08,1,0.0
670,PSO,1,20,15,11,1e-08,1,0.0
671,PSO,1,20,15,12,1e-08,1,0.0
672,PSO,1,20,15,13,1e-08,1,0.0
673,PSO,1,20,15,14,1e-08,1,0.0
674,PSO,1,20,15,15,1e-08,1,0.0
675,PSO,1,40,1,1,1e-08,1,0.0
676,PSO,1,40,1,2,1e-08,1,0.0
677,PSO,1,40,1,3,1e-08,1,0.0
678,PSO,1,40,1,4,1e-08,1,0.0
679,PSO,1,40,1,5,1e-08,1,0.0
680,PSO,1,40,1,6,1e-08,1,0.0
681,PSO,1,40,1,7,1e-08,1,0.0
682,PSO,1,40,1,8,1e-08,1,0.0
683,PSO,1,40,1,9,1e-08,1,0.0
684,PSO,1,40,1,10,1e-08,1,0.0
685,PSO,1,40,1,11,1e-08,1,0.0
686,PSO,1,40,1,12,1e-08,1,0.0
687,PSO,1,40,1,13,1e-08,1,0.0
688,PSO,1,40,1,14,1e-08,1,0.0
689,PSO,1,40,1,15,1e-08,1,0.0
690,PSO,1,40,2,1,1e-08,1,0.0
691,PSO,1,40,2,2,1e-08,1,0.0
692,PSO,1,40,2,3,1e-08,1,0.0
693,PSO,1,40,2,4,1e-08,1,0.0
694,PSO,1,40,2,5,1e-08,1,0.0
695,PSO,1,40,2,6,1e-08,1,0.0
696,PSO,1,40,2,7,1e-08,1,0.0
697,PSO,1,40,2,8,1e-08,1,0.0
698,PSO,1,40,2,9,1e-08,1,0.0
699,PSO,1,40,2,10,1e-08,1,0.0
700,PSO,1,40,2,11,1e-08,1,0.0
701,PSO,1,40,2,12,1e-08,1,0.0
702,PSO,1,40,2,13,1e-08,1,0.0
703,PSO,1,40,2,14,1e-08,1,0.0
704,PSO,1,40,2,15,1e-08,1,0.0
705,PSO,1,40,3,1,1e-08,1,0.0
706,PSO,1,40,3,2,1e-08,1,0.0
707,PSO,1,40,3,3,1e-08,1,0.0
708,PSO,1,40,3,4,1e-08,1,0.0
709,PSO,1,40,3,5,1e-08,1,0.0
710,PSO,1,40,3,6,1e-08,1,0.0
711,PSO,1,40,3,7,1e-08,1,0.0
712,PSO,1,40,3,8,1e-08,1,0.0
713,PSO,1,40,3,9,1e-08,1,0.0
714,PSO,1,40,3,10,1e-08,1,0.0
715,PSO,1,40,3,11,1e-08,1,0.0
716,PSO,1,40,3,12,1e-08,1,0.0
717,PSO,1,40,3,13,1e-08,1,0.0
718,PSO,1,40,3,14,1e-08,1,0.0
719,PSO,1,40,3,15,1e-08,1,0.0
720,PSO,1,40,4,1,1e-08,1,0.0
721,PSO,1,40,4,2,1e-08,1,0.0
722,PSO,1,40,4,3,1e-08,1,0.0
723,PSO,1,40,4,4,1e-08,1,0.0
724,PSO,1,40,4,5,1e-08,1,0.0
725,PSO,1,40,4,6,1e-08,1,0.0
726,PSO,1,40,4,7,1e-08,1,0.0
727,PSO,1,40,4,8,1e-08,1,0.0
728,PSO,1,40,4,9,1e-08,1,0.0
729,PSO,1,40,4,10,1e-08,1,0.0
730,PSO,1,40,4,11,1e-08,1,0.0
731,PSO,1,40,4,12,1e-08,1,0.0
732,PSO,1,40,4,13,1e-08,1,0.0
733,PSO,1,40,4,14,1e-08,1,0.0
734,PSO,1,40,4,15,1e-08,1,0.0
735,PSO,1,40,5,1,1e-08,1,0.0
736,PSO,1,40,5,2,1e-08,1,0.0
737,PSO,1,40,5,3,1e-08,1,0.0
738,PSO,1,40,5,4,1e-08,1,0.0
739,PSO,1,40,5,5,1e-08,1,0.0
740,PSO,1,40,5,6,1e-08,1,0.0
741,PSO,1,40,5,7,1e-08,1,0.0
742,PSO,1,40,5,8,1e-08,1,0.0
743,PSO,1,40,5,9,1e-08,1,0.0
744,PSO,1,40,5,10,1e-08,1,0.0
745,PSO,1,40,5,11,1e-08,1,0.0
746,PSO,1,40,5,12,1e-08,1,0.0
747,PSO,1,40,5,13,1e-08,1,0.0
748,PSO,1,40,5,14,1e-08,1,0.0
749,PSO,1,40,5,15,1e-08,1,0.0
750,PSO,1,40,6,1,1e-08,1,0.0
751,PSO,1,40,6,2,1e-08,1,0.0
752,PSO,1,40,6,3,1e-08,1,0.0
753,PSO,1,40,6,4,1e-08,1,0.0
754,PSO,1,40,6,5,1e-08,1,0.0
755,PSO,1,40,6,6,1e-08,1,0.0
756,PSO,1,40,6,7,1e-08,1,0.0
757,PSO,1,40,6,8,1e-08,1,0.0
758,PSO,1,40,6,9,1e-08,1,0.0
759,PSO,1,40,6,10,1e-08,1,0.0
760,PSO,1,40,6,11,1e-08,1,0.0
761,PSO,1,40,6,12,1e-08,1,0.0
762,PSO,1,40,6,13,1e-08,1,0.0
763,PSO,1,40,6,14,1e-08,1,0.0
764,PSO,1,40,6,15,1e-08,1,0.0
765,PSO,1,40,7,1,1e-08,1,0.0
766,PSO,1,40,7,2,1e-08,1,0.0
767,PSO,1,40,7,3,1e-08,1,0.0
768,PSO,1,40,7,4,1e-08,1,0.0
769,PSO,1,40,7,5,1e-08,1,0.0
770,PSO,1,40,7,6,1e-08,1,0.0
771,PSO,1,40,7,7,1e-08,1,0.0
772,PSO,1,40,7,8,1e-08,1,0.0
773,PSO,1,40,7,9,1e-08,1,0.0
774,PSO,1,40,7,10,1e-08,1,0.0
775,PSO,1,40,7,11,1e-08,1,0.0
776,PSO,1,40,7,12,1e-08,1,0.0
777,PSO,1,40,7,13,1e-08,1,0.0
778,PSO,1,40,7,14,1e-08,1,0.0
779,PSO,1,40,7,15,1e-08,1,0.0
780,PSO,1,40,8,1,1e-08,1,0.0
781,PSO,1,40,8,2,1e-08,1,0.0
782,PSO,1,40,8,3,1e-08,1,0.0
783,PSO,1,40,8,4,1e-08,1,0.0
784,PSO,1,40,8,5,1e-08,1,0.0
785,PSO,1,40,8,6,1e-08,1,0.0
786,PSO,1,40,8,7,1e-08,1,0.0
787,PSO,1,40,8,8,1e-08,1,0.0
788,PSO,1,40,8,9,1e-08,1,0.0
789,PSO,1,40,8,10,1e-08,1,0.0
790,PSO,1,40,8,11,1e-08,1,0.0
791,PSO,1,40,8,12,1e-08,1,0.0
792,PSO,1,40,8,13,1e-08,1,0.0
793,PSO,1,40,8,14,1e-08,1,0.0
794,PSO,1,40,8,15,1e-08,1,0.0
795,PSO,1,40,9,1,1e-08,1,0.0
796,PSO,1,40,9,2,1e-08,1,0.0
797,PSO,1,40,9,3,1e-08,1,0.0
798,PSO,1,40,9,4,1e-08,1,0.0
799,PSO,1,40,9,5,1e-08,1,0.0
800,PSO,1,40,9,6,1e-08,1,0.0
801,PSO,1,40,9,7,1e-08,1,0.0
802,PSO,1,40,9,8,1e-08,1,0.0
803,PSO,1,40,9,9,1e-08,1,0.0
804,PSO,1,40,9,10,8.88857e-07,1,4.4873512746881845
805,PSO,1,40,9,11,1e-08,1,0.0
806,PSO,1,40,9,12,1e-08,1,0.0
807,PSO,1,40,9,13,1e-08,1,0.0
808,PSO,1,40,9,14,1e-08,1,0.0
809,PSO,1,40,9,15,1e-08,1,0.0
810,PSO,1,40,10,1,1e-08,1,0.0
811,PSO,1,40,10,2,1e-08,1,0.0
812,PSO,1,40,10,3,1e-08,1,0.0
813,PSO,1,40,10,4,1e-08,1,0.0
814,PSO,1,40,10,5,1e-08,1,0.0
815,PSO,1,40,10,6,1e-08,1,0.0
816,PSO,1,40,10,7,1e-08,1,0.0
817,PSO,1,40,10,8,1e-08,1,0.0
818,PSO,1,40,10,9,1e-08,1,0.0
819,PSO,1,40,10,10,1e-08,1,0.0
820,PSO,1,40,10,11,1e-08,1,0.0
821,PSO,1,40,10,12,1e-08,1,0.0
822,PSO,1,40,10,13,1e-08,1,0.0
823,PSO,1,40,10,14,1e-08,1,0.0
824,PSO,1,40,10,15,1e-08,1,0.0
825,PSO,1,40,11,1,1e-08,1,0.0
826,PSO,1,40,11,2,1e-08,1,0.0
827,PSO,1,40,11,3,1e-08,1,0.0
828,PSO,1,40,11,4,1e-08,1,0.0
829,PSO,1,40,11,5,1e-08,1,0.0
830,PSO,1,40,11,6,1e-08,1,0.0
831,PSO,1,40,11,7,1e-08,1,0.0
832,PSO,1,40,11,8,1e-08,1,0.0
833,PSO,1,40,11,9,1e-08,1,0.0
834,PSO,1,40,11,10,1e-08,1,0.0
835,PSO,1,40,11,11,1e-08,1,0.0
836,PSO,1,40,11,12,1e-08,1,0.0
837,PSO,1,40,11,13,1e-08,1,0.0
838,PSO,1,40,11,14,1e-08,1,0.0
839,PSO,1,40,11,15,1e-08,1,0.0
840,PSO,1,40,12,1,1e-08,1,0.0
841,PSO,1,40,12,2,1e-08,1,0.0
842,PSO,1,40,12,3,1e-08,1,0.0
843,PSO,1,40,12,4,1e-08,1,0.0
844,PSO,1,40,12,5,1e-08,1,0.0
845,PSO,1,40,12,6,1e-08,1,0.0
846,PSO,1,40,12,7,1e-08,1,0.0
847,PSO,1,40,12,8,1e-08,1,0.0
848,PSO,1,40,12,9,1e-08,1,0.0
849,PSO,1,40,12,10,1e-08,1,0.0
850,PSO,1,40,12,11,1e-08,1,0.0
851,PSO,1,40,12,12,1e-08,1,0.0
852,PSO,1,40,12,13,1e-08,1,0.0
853,PSO,1,40,12,14,1e-08,1,0.0
854,PSO,1,40,12,15,1e-08,1,0.0
855,PSO,1,40,13,1,1e-08,1,0.0
856,PSO,1,40,13,2,1e-08,1,0.0
857,PSO,1,40,13,3,9.01654e-08,1,2.199060668466556
858,PSO,1,40,13,4,1e-08,1,0.0
859,PSO,1,40,13,5,1e-08,1,0.0
860,PSO,1,40,13,6,1e-08,1,0.0
861,PSO,1,40,13,7,1e-08,1,0.0
862,PSO,1,40,13,8,1e-08,1,0.0
863,PSO,1,40,13,9,1e-08,1,0.0
864,PSO,1,40,13,10,1e-08,1,0.0
865,PSO,1,40,13,11,1e-08,1,0.0
866,PSO,1,40,13,12,1e-08,1,0.0
867,PSO,1,40,13,13,1e-08,1,0.0
868,PSO,1,40,13,14,1e-08,1,0.0
869,PSO,1,40,13,15,1e-08,1,0.0
870,PSO,1,40,14,1,1e-08,1,0.0
871,PSO,1,40,14,2,1e-08,1,0.0
872,PSO,1,40,14,3,1e-08,1,0.0
873,PSO,1,40,14,4,1e-08,1,0.0
874,PSO,1,40,14,5,1e-08,1,0.0
875,PSO,1,40,14,6,1e-08,1,0.0
876,PSO,1,40,14,7,1e-08,1,0.0
877,PSO,1,40,14,8,1e-08,1,0.0
878,PSO,1,40,14,9,1e-08,1,0.0
879,PSO,1,40,14,10,1e-08,1,0.0
880,PSO,1,40,14,11,1e-08,1,0.0
881,PSO,1,40,14,12,1e-08,1,0.0
882,PSO,1,40,14,13,1e-08,1,0.0
883,PSO,1,40,14,14,1e-08,1,0.0
884,PSO,1,40,14,15,1e-08,1,0.0
885,PSO,1,40,15,1,1e-08,1,0.0
886,PSO,1,40,15,2,1e-08,1,0.0
887,PSO,1,40,15,3,1e-08,1,0.0
888,PSO,1,40,15,4,1e-08,1,0.0
889,PSO,1,40,15,5,1e-08,1,0.0
890,PSO,1,40,15,6,1e-08,1,0.0
891,PSO,1,40,15,7,1e-08,1,0.0
892,PSO,1,40,15,8,1e-08,1,0.0
893,PSO,1,40,15,9,1e-08,1,0.0
894,PSO,1,40,15,10,1e-08,1,0.0
895,PSO,1,40,15,11,1e-08,1,0.0
896,PSO,1,40,15,12,1e-08,1,0.0
897,PSO,1,40,15,13,1e-08,1,0.0
898,PSO,1,40,15,14,1e-08,1,0.0
899,PSO,1,40,15,15,1e-08,1,0.0
900,PSO,2,5,1,1,1e-08,1,0.0
901,PSO,2,5,1,2,1e-08,1,0.0
902,PSO,2,5,1,3,1e-08,1,0.0
903,PSO,2,5,1,4,1e-08,1,0.0
904,PSO,2,5,1,5,1e-08,1,0.0
905,PSO,2,5,1,6,1e-08,1,0.0
906,PSO,2,5,1,7,1e-08,1,0.0
907,PSO,2,5,1,8,1e-08,1,0.0
908,PSO,2,5,1,9,1e-08,1,0.0
909,PSO,2,5,1,10,1e-08,1,0.0
910,PSO,2,5,1,11,1e-08,1,0.0
911,PSO,2,5,1,12,1e-08,1,0.0
912,PSO,2,5,1,13,1e-08,1,0.0
913,PSO,2,5,1,14,1e-08,1,0.0
914,PSO,2,5,1,15,1e-08,1,0.0
915,PSO,2,5,2,1,1e-08,1,0.0
916,PSO,2,5,2,2,1e-08,1,0.0
917,PSO,2,5,2,3,1e-08,1,0.0
918,PSO,2,5,2,4,1e-08,1,0.0
919,PSO,2,5,2,5,1e-08,1,0.0
920,PSO,2,5,2,6,1e-08,1,0.0
921,PSO,2,5,2,7,1e-08,1,0.0
922,PSO,2,5,2,8,1e-08,1,0.0
923,PSO,2,5,2,9,1e-08,1,0.0
924,PSO,2,5,2,10,1e-08,1,0.0
925,PSO,2,5,2,11,1e-08,1,0.0
926,PSO,2,5,2,12,1e-08,1,0.0
927,PSO,2,5,2,13,1e-08,1,0.0
928,PSO,2,5,2,14,1e-08,1,0.0
929,PSO,2,5,2,15,1e-08,1,0.0
930,PSO,2,5,3,1,1e-08,1,0.0
931,PSO,2,5,3,2,1e-08,1,0.0
932,PSO,2,5,3,3,1e-08,1,0.0
933,PSO,2,5,3,4,1e-08,1,0.0
934,PSO,2,5,3,5,1e-08,1,0.0
935,PSO,2,5,3,6,1e-08,1,0.0
936,PSO,2,5,3,7,1e-08,1,0.0
937,PSO,2,5,3,8,1e-08,1,0.0
938,PSO,2,5,3,9,1e-08,1,0.0
939,PSO,2,5,3,10,1e-08,1,0.0
940,PSO,2,5,3,11,1e-08,1,0.0
941,PSO,2,5,3,12,1e-08,1,0.0
942,PSO,2,5,3,13,1e-08,1,0.0
943,PSO,2,5,3,14,1e-08,1,0.0
944,PSO,2,5,3,15,1e-08,1,0.0
945,PSO,2,5,4,1,1e-08,1,0.0
946,PSO,2,5,4,2,1e-08,1,0.0
947,PSO,2,5,4,3,1e-08,1,0.0
948,PSO,2,5,4,4,1e-08,1,0.0
949,PSO,2,5,4,5,1e-08,1,0.0
950,PSO,2,5,4,6,1e-08,1,0.0
951,PSO,2,5,4,7,1e-08,1,0.0
952,PSO,2,5,4,8,1e-08,1,0.0
953,PSO,2,5,4,9,1e-08,1,0.0
954,PSO,2,5,4,10,1e-08,1,0.0
955,PSO,2,5,4,11,1e-08,1,0.0
956,PSO,2,5,4,12,1e-08,1,0.0
957,PSO,2,5,4,13,1e-08,1,0.0
958,PSO,2,5,4,14,1e-08,1,0.0
959,PSO,2,5,4,15,1e-08,1,0.0
960,PSO,2,5,5,1,1e-08,1,0.0
961,PSO,2,5,5,2,1e-08,1,0.0
962,PSO,2,5,5,3,1e-08,1,0.0
963,PSO,2,5,5,4,1e-08,1,0.0
964,PSO,2,5,5,5,1e-08,1,0.0
965,PSO,2,5,5,6,1e-08,1,0.0
966,PSO,2,5,5,7,1e-08,1,0.0
967,PSO,2,5,5,8,1e-08,1,0.0
968,PSO,2,5,5,9,1e-08,1,0.0
969,PSO,2,5,5,10,1e-08,1,0.0
970,PSO,2,5,5,11,1e-08,1,0.0
971,PSO,2,5,5,12,1e-08,1,0.0
972,PSO,2,5,5,13,1e-08,1,0.0
973,PSO,2,5,5,14,1e-08,1,0.0
974,PSO,2,5,5,15,1e-08,1,0.0
975,PSO,2,5,6,1,1e-08,1,0.0
976,PSO,2,5,6,2,1e-08,1,0.0
977,PSO,2,5,6,3,1e-08,1,0.0
978,PSO,2,5,6,4,1e-08,1,0.0
979,PSO,2,5,6,5,1e-08,1,0.0
980,PSO,2,5,6,6,1e-08,1,0.0
981,PSO,2,5,6,7,1e-08,1,0.0
982,PSO,2,5,6,8,1e-08,1,0.0
983,PSO,2,5,6,9,1e-08,1,0.0
984,PSO,2,5,6,10,1e-08,1,0.0
985,PSO,2,5,6,11,1e-08,1,0.0
986,PSO,2,5,6,12,1e-08,1,0.0
987,PSO,2,5,6,13,1e-08,1,0.0
988,PSO,2,5,6,14,1e-08,1,0.0
989,PSO,2,5,6,15,1e-08,1,0.0
990,PSO,2,5,7,1,1e-08,1,0.0
991,PSO,2,5,7,2,1e-08,1,0.0
992,PSO,2,5,7,3,1e-08,1,0.0
993,PSO,2,5,7,4,1e-08,1,0.0
994,PSO,2,5,7,5,1e-08,1,0.0
995,PSO,2,5,7,6,1e-08,1,0.0
996,PSO,2,5,7,7,1e-08,1,0.0
997,PSO,2,5,7,8,1e-08,1,0.0
998,PSO,2,5,7,9,1e-08,1,0.0
999,PSO,2,5,7,10,1e-08,1,0.0
1000,PSO,2,5,7,11,1e-08,1,0.0
1001,PSO,2,5,7,12,1e-08,1,0.0
1002,PSO,2,5,7,13,1e-08,1,0.0
1003,PSO,2,5,7,14,1e-08,1,0.0
1004,PSO,2,5,7,15,1e-08,1,0.0
1005,PSO,2,5,8,1,1e-08,1,0.0
1006,PSO,2,5,8,2,1e-08,1,0.0
1007,PSO,2,5,8,3,1e-08,1,0.0
1008,PSO,2,5,8,4,1e-08,1,0.0
1009,PSO,2,5,8,5,1e-08,1,0.0
1010,PSO,2,5,8,6,1e-08,1,0.0
1011,PSO,2,5,8,7,1e-08,1,0.0
1012,PSO,2,5,8,8,1e-08,1,0.0
1013,PSO,2,5,8,9,1e-08,1,0.0
1014,PSO,2,5,8,10,1e-08,1,0.0
1015,PSO,2,5,8,11,1e-08,1,0.0
1016,PSO,2,5,8,12,1e-08,1,0.0
1017,PSO,2,5,8,13,1e-08,1,0.0
1018,PSO,2,5,8,14,1e-08,1,0.0
1019,PSO,2,5,8,15,1e-08,1,0.0
1020,PSO,2,5,9,1,1e-08,1,0.0
1021,PSO,2,5,9,2,1e-08,1,0.0
1022,PSO,2,5,9,3,1e-08,1,0.0
1023,PSO,2,5,9,4,1e-08,1,0.0
1024,PSO,2,5,9,5,1e-08,1,0.0
1025,PSO,2,5,9,6,1e-08,1,0.0
1026,PSO,2,5,9,7,1e-08,1,0.0
1027,PSO,2,5,9,8,1e-08,1,0.0
1028,PSO,2,5,9,9,1e-08,1,0.0
1029,PSO,2,5,9,10,1e-08,1,0.0
1030,PSO,2,5,9,11,1e-08,1,0.0
1031,PSO,2,5,9,12,1e-08,1,0.0
1032,PSO,2,5,9,13,1e-08,1,0.0
1033,PSO,2,5,9,14,1e-08,1,0.0
1034,PSO,2,5,9,15,1e-08,1,0.0
1035,PSO,2,5,10,1,1e-08,1,0.0
1036,PSO,2,5,10,2,1e-08,1,0.0
1037,PSO,2,5,10,3,1e-08,1,0.0
1038,PSO,2,5,10,4,1e-08,1,0.0
1039,PSO,2,5,10,5,1e-08,1,0.0
1040,PSO,2,5,10,6,1e-08,1,0.0
1041,PSO,2,5,10,7,1e-08,1,0.0
1042,PSO,2,5,10,8,1e-08,1,0.0
1043,PSO,2,5,10,9,1e-08,1,0.0
1044,PSO,2,5,10,10,1e-08,1,0.0
1045,PSO,2,5,10,11,1e-08,1,0.0
1046,PSO,2,5,10,12,1e-08,1,0.0
1047,PSO,2,5,10,13,1e-08,1,0.0
1048,PSO,2,5,10,14,1e-08,1,0.0
1049,PSO,2,5,10,15,1e-08,1,0.0
1050,PSO,2,5,11,1,1e-08,1,0.0
1051,PSO,2,5,11,2,1e-08,1,0.0
1052,PSO,2,5,11,3,1e-08,1,0.0
1053,PSO,2,5,11,4,1e-08,1,0.0
1054,PSO,2,5,11,5,1e-08,1,0.0
1055,PSO,2,5,11,6,1e-08,1,0.0
1056,PSO,2,5,11,7,1e-08,1,0.0
1057,PSO,2,5,11,8,1e-08,1,0.0
1058,PSO,2,5,11,9,1e-08,1,0.0
1059,PSO,2,5,11,10,1e-08,1,0.0
1060,PSO,2,5,11,11,1e-08,1,0.0
1061,PSO,2,5,11,12,1e-08,1,0.0
1062,PSO,2,5,11,13,1e-08,1,0.0
1063,PSO,2,5,11,14,1e-08,1,0.0
1064,PSO,2,5,11,15,1e-08,1,0.0
1065,PSO,2,5,12,1,1e-08,1,0.0
1066,PSO,2,5,12,2,1e-08,1,0.0
1067,PSO,2,5,12,3,1e-08,1,0.0
1068,PSO,2,5,12,4,1e-08,1,0.0
1069,PSO,2,5,12,5,1e-08,1,0.0
1070,PSO,2,5,12,6,1e-08,1,0.0
1071,PSO,2,5,12,7,1e-08,1,0.0
1072,PSO,2,5,12,8,1e-08,1,0.0
1073,PSO,2,5,12,9,1e-08,1,0.0
1074,PSO,2,5,12,10,1e-08,1,0.0
1075,PSO,2,5,12,11,1e-08,1,0.0
1076,PSO,2,5,12,12,1e-08,1,0.0
1077,PSO,2,5,12,13,1e-08,1,0.0
1078,PSO,2,5,12,14,1e-08,1,0.0
1079,PSO,2,5,12,15,1e-08,1,0.0
1080,PSO,2,5,13,1,1e-08,1,0.0
1081,PSO,2,5,13,2,1e-08,1,0.0
1082,PSO,2,5,13,3,1e-08,1,0.0
1083,PSO,2,5,13,4,1e-08,1,0.0
1084,PSO,2,5,13,5,1e-08,1,0.0
1085,PSO,2,5,13,6,1e-08,1,0.0
1086,PSO,2,5,13,7,1e-08,1,0.0
1087,PSO,2,5,13,8,1e-08,1,0.0
1088,PSO,2,5,13,9,1e-08,1,0.0
1089,PSO,2,5,13,10,1e-08,1,0.0
1090,PSO,2,5,13,11,1e-08,1,0.0
1091,PSO,2,5,13,12,1e-08,1,0.0
1092,PSO,2,5,13,13,1e-08,1,0.0
1093,PSO,2,5,13,14,1e-08,1,0.0
1094,PSO,2,5,13,15,1e-08,1,0.0
1095,PSO,2,5,14,1,1e-08,1,0.0
1096,PSO,2,5,14,2,1e-08,1,0.0
1097,PSO,2,5,14,3,1e-08,1,0.0
1098,PSO,2,5,14,4,1e-08,1,0.0
1099,PSO,2,5,14,5,1e-08,1,0.0
1100,PSO,2,5,14,6,1e-08,1,0.0
1101,PSO,2,5,14,7,1e-08,1,0.0
1102,PSO,2,5,14,8,1e-08,1,0.0
1103,PSO,2,5,14,9,1e-08,1,0.0
1104,PSO,2,5,14,10,1e-08,1,0.0
1105,PSO,2,5,14,11,1e-08,1,0.0
1106,PSO,2,5,14,12,1e-08,1,0.0
1107,PSO,2,5,14,13,1e-08,1,0.0
